"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"
"adeS; two-component system, OmpR family, sensor histidine kinase AdeS "	66.832232333593	3.38167795087836	0.72909122458505	4.63820964626613	3.51440210476609e-06	0.000982403724628062	"adeS; two-component system, OmpR family, sensor histidine kinase AdeS "
"adeR; two-component system, OmpR family, response regulator AdeR"	90.7229249056838	3.6085534009123	0.794624585347146	4.54120532821903	5.59335234196998e-06	0.000982403724628062	"adeR; two-component system, OmpR family, response regulator AdeR"
"adeA; membrane fusion protein, multidrug efflux system"	43.2800248300549	3.85145755481594	0.920492700406593	4.18412612410147	2.86265153945209e-05	0.000982403724628062	"adeA; membrane fusion protein, multidrug efflux system"
"rtcB; release factor H-coupled RctB family protein"	28.7454228398523	-3.62064948974448	0.818576459003268	-4.42310483024778	9.72925036091576e-06	0.000982403724628062	"rtcB; release factor H-coupled RctB family protein"
"ycfD; 50S ribosomal protein L16 3-hydroxylase "	124.955449583134	2.97723467316135	0.710880325087955	4.18809547555419	2.81305178590472e-05	0.000982403724628062	"ycfD; 50S ribosomal protein L16 3-hydroxylase "
"casB, cse2; CRISPR system Cascade subunit CasB"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"casB, cse2; CRISPR system Cascade subunit CasB"
"casA, cse1; CRISPR system Cascade subunit CasA"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"casA, cse1; CRISPR system Cascade subunit CasA"
"casC, cse4; CRISPR system Cascade subunit CasC"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"casC, cse4; CRISPR system Cascade subunit CasC"
"casD, cse5; CRISPR system Cascade subunit CasD"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"casD, cse5; CRISPR system Cascade subunit CasD"
"casE, cse3; CRISPR system Cascade subunit CasE"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"casE, cse3; CRISPR system Cascade subunit CasE"
"mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC"	27.2688645727795	-3.4239051865498	0.796502445507051	-4.29867504596316	1.71822170834047e-05	0.000982403724628062	"mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC"
